Female - Raw Open,-67.5,3.,soyeon Ahn,1991,Unlimited Strength,KOR,225,66.30,122.5,-127.5,-127.5,62.5,67.5,70,140,147.5,-158,340,354.69,72.37
Female - Raw Open,-67.5,4.,Kim Sumi,1982,,KOR,115,63.16,102.5,107.5,112.5,-65,70,75,130,135,142.5,330,354.37,80.39
Female - Raw Open,-67.5,5.,Yoojin Jeong,1994,,KOR,244,66.60,-125,127.5,-132.5,70,-72.5,-72.5,-132.5,132.5,-140,330,343.35,72.14
Female - Raw Open,-67.5,6.,Jiwon Hong,2000,STRONGIRLS,KOR,120,66.78,110,115,-120,62.5,65,-68.5,125,135,142.5,322.5,335.02,66.85
Female - Raw Open,-67.5,7.,Sang Ah Park,2001,DR.STRENGTH,KOR,221,63.46,107.5,-115,115,67.5,-72.5,72.5,132.5,-140,-142.5,320,342.65,77.44
Female - Raw Open,-67.5,8.,Su Jeong Han,1996,Guns n Tendons,KOR,250,65.72,100,112.5,120,50,55,-57.5,120,132.5,140,315,330.31,57.23
Female - Raw Open,-67.5,9.,GA YUN SHIN,1996,Guns n Tendons,KOR,233,64.98,100,110,-117.5,52.5,-57.5,57.5,115,122.5,132.5,300,316.70,60.33
Female - Raw Open,-82.5,1.,Gunyoung Moon,1987,,KOR,229,81.06,115,125,130,55,60,-62.5,130,140,-145,330,308.92,54.50
Female - Raw Open,-82.5,2.,Jinsol Kim,1991,,KOR,247,79.26,112.5,117.5,-125,50,52.5,55,135,142.5,150,322.5,305.29,50.59
Male - Raw Guest Lifter,-100,1.,Seok ju Kim,1997,Unlimited Strength,KOR,248,93.28,192.5,202.5,-210,130,135,-140,190,202.5,212.5,550,349.43,84.69
Male - Raw Guest Lifter,-82.5,1.,Sejon Ashby,2003,,WA,259,76.20,-200,205,-212.5,-150,150,152.5,215,225,-235,582.5,413.72,107.48
Male - Raw Junior,-60,1.,Seunghwan Kim,1999,,KOR,149,59.78,185,195,200.5,107.5,115,118,187.5,203,-210.5,521.5,441.50,100.97
Male - Raw Junior,-75,1.,Wontae Kim,2003,,KOR,257,74.60,230,240,245,152.5,-157.5,-162.5,255,-260,-260,652.5,469.73,109.07
Male - Raw Junior,-75,2.,kim jeonghyeon,2000,,KOR,222,69.46,155,160,167.5,95,102.5,107.5,165,170,175,450,339.85,81.04
Male - Raw Junior,-75,3.,Jaeyoung Oh,2003,DR.STRENGTH,KOR,240,74.28,160,172.5,-180,65,72.5,-75,-175,187.5,-207.5,432.5,312.21,52.01
Male - Raw Junior,-90,1.,DongWan YOO,2000,Team Atlas,KOR,245,87.88,260,270,-277.5,145,152.5,157.5,250,262.5,-272.5,690,451.63,101.81
Male - Raw Junior,-100,1.,Youngjun An,2000,DR.STRENGTH,KOR,254,94.78,225,-240,240,152.5,162.5,167.5,220,235,245,652.5,411.44,104.30
Male - Raw Junior,-67.5,1.,Eunjin Kim,2001,,KOR,113,67.26,187.5,197.5,202.5,122.5,127.5,130,195,212.5,220,552.5,426.94,100.52
Male - Raw Junior,-67.5,2.,Jun Ho KIM,2000,,KOR,137,66.50,190,-200,200,120,130,135,190,200,-205,535,416.86,105.35
Male - Raw Junior,-67.5,-,Dong gyu Chae,2002,,KOR,141,66.64,-190,-190,-190,90,-95,-95,190,200,205,0,0.00,70.11
Male - Raw Junior,-82.5,1.,Ki Hyun Yoon,1999,Team Atlas,KOR,253,81.42,245,-255,-262.5,-130,132.5,-137.5,-247.5,255,265,642.5,438.51,89.48
Male - Raw Junior,-82.5,2.,Yeong Ho Jeon,2003,Team Atlas,KOR,231,82.38,220,235,242.5,152.5,155,160,230,-242.5,-242.5,632.5,428.80,107.28
Male - Raw Junior,-82.5,3.,Jihwan Wang,2000,Unlimited Strength,KOR,238,82.10,232.5,242.5,250,127.5,-132.5,-132.5,232.5,245,-258.5,622.5,422.84,85.67
Male - Raw Junior,-82.5,-,Kim tae wook,2002,,KOR,255,81.72,-250,-255,-255,135,140,145,260,270,277.5,0,0.00,97.70
Male - Raw Master 1a,-90,1.,youngbong noh,1981,,KOR,214,87.84,162.5,175,182.5,127.5,132.5,-138,187.5,200,210,525,343.71,85.66
Male - Raw Master 1a,-125,1.,kyungse bae,1981,EZ Powerlifting,KOR,237,121.96,245,255,-260,157.5,162.5,-165,280,292.5,300,717.5,409.87,93.08
Male - Raw Open,-60,1.,Seunghwan Kim,1999,,KOR,149,59.78,185,195,200.5,107.5,115,118,187.5,203,-210.5,521.5,441.50,100.97
Male - Raw Open,-60,2.,Kim Chan Yeong,1995,TRAINTRUE,KOR,114,59.90,-152.5,152.5,162.5,90,97.5,100,180,195,202.5,465,393.02,85.42
Male - Raw Open,-60,3.,Hohyeon Park,1993,,KOR,134,59.00,150,162.5,170,92.5,97.5,100,-180,180,-195,450,385.14,86.62
Male - Raw Open,-75,1.,Chi Kwon Jung,1994,TRAINTRUE,KOR,116,74.76,210,220,227.5,142.5,150,-155,272.5,-290,290,667.5,479.86,107.13
Male - Raw Open,-75,2.,Wontae Kim,2003,,KOR,257,74.60,230,240,245,152.5,-157.5,-162.5,255,-260,-260,652.5,469.73,109.07
Male - Raw Open,-75,3.,Taeyoung Yoon,1994,DR.STRENGTH,KOR,117,74.70,222.5,237.5,-240,140,145,150,250,-270,-280,637.5,458.53,107.19
Male - Raw Open,-75,4.,HyoSang Park,1988,,KOR,128,74.70,215,-225,-225,162.5,-170,-175,210,-220,-220,587.5,422.57,116.12
Male - Raw Open,-75,5.,Youngjoon Yoo,2006,,KOR,219,73.30,-190,-202.5,205,135,140,-145,220,235,-250,580,422.33,101.39
Male - Raw Open,-75,6.,Youngho Kim,1992,Unlimited Strength,KOR,144,74.66,200,-210,-210,120,130,-137.5,-245,245,-257.5,575,413.72,92.92
Male - Raw Open,-75,7.,kim jeonghyeon,2000,,KOR,222,69.46,155,160,167.5,95,102.5,107.5,165,170,175,450,339.85,81.04
Male - Raw Open,-75,8.,Jaeyoung Oh,2003,DR.STRENGTH,KOR,240,74.28,160,172.5,-180,65,72.5,-75,-175,187.5,-207.5,432.5,312.21,52.01
Male - Raw Open,-90,1.,MyeongJe Lee,1995,,KOR,228,85.00,260,272.5,-280,165,172.5,175,270,285,290,737.5,491.36,115.20
Male - Raw Open,-90,2.,kim wanho,1996,,KOR,224,86.50,-245,255,-260,177.5,-185,-190,270,295,-305.5,727.5,480.16,115.71
Male - Raw Open,-90,3.,Jintae Kim,1989,Unlimited Strength,KOR,236,87.00,-285,-285,285,135,145,-152.5,260,285,-298,715,470.47,94.24
Male - Raw Open,-90,4.,DongWan YOO,2000,Team Atlas,KOR,245,87.88,260,270,-277.5,145,152.5,157.5,250,262.5,-272.5,690,451.63,101.81
Male - Raw Open,-90,5.,Jun Won Choi,1995,Unlimited Strength,KOR,249,87.60,245,260,265,142.5,150,155,245,260,-270,680,445.83,100.36
Male - Raw Open,-90,6.,Ryan Shin,2006,DR.STRENGTH,KOR,217,87.60,260,273.5,280,-135,137.5,-140,225,-237.5,242.5,660,432.72,89.03
Male - Raw Open,-90,7.,Kyohee Kim,2004,,KOR,251,87.62,197.5,207.5,210,130,135,-140,222.5,240,255,600,393.33,87.40
Male - Raw Open,-90,8.,youngbong noh,1981,,KOR,214,87.84,162.5,175,182.5,127.5,132.5,-138,187.5,200,210,525,343.71,85.66
Male - Raw Open,-100,1.,Yonghyun Kim,1997,Team Atlas,KOR,145,99.06,275,280,-282.5,170,177.5,182.5,275,282.5,-285,745,460.45,111.49
Male - Raw Open,-100,2.,Jinsik Kim,1995,,KOR,151,98.22,-270,270,-280,150,160,-165,280,290,-300,720,446.68,98.10
Male - Raw Open,-100,3.,Sangji Lee,1988,Team Atlas,KOR,147,98.98,232.5,-242.5,-247.5,182.5,187.5,195,250,265,272.5,700,432.79,119.16
Male - Raw Open,-100,4.,Daehan Mun,1991,,KOR,123,98.50,240,260,-270,140,145,-150,250,270,280,685,424.43,88.78
Male - Raw Open,-100,5.,Ji Hoon Baek,1997,,KOR,119,97.84,242.5,-252.5,252.5,130,135,140,252.5,262.5,270,662.5,411.72,85.97
Male - Raw Open,-100,6.,MIN JEA KIM,1993,TRAINTRUE,KOR,131,99.52,-222.5,-232.5,232.5,135,140,-145,-262.5,282.5,-300,655,404.01,85.37
Male - Raw Open,-100,7.,Youngjun An,2000,DR.STRENGTH,KOR,254,94.78,225,-240,240,152.5,162.5,167.5,220,235,245,652.5,411.44,104.30
Male - Raw Open,-110,1.,Keenan Lee,1993,Unlimited Strength,KOR,216,104.12,320,345,365,205,215,-220,350,370,-381,950,574.90,128.85
Male - Raw Open,-110,2.,Youngkwon Lee,1993,Guns n Tendons,KOR,243,109.38,277.5,285,-292.5,-177.5,180,182.5,262.5,280,-292.5,747.5,443.67,107.58
Male - Raw Open,-110,3.,SUNKUK KIM,1988,EZ Powerlifting,KOR,226,107.32,260,-272.5,272.5,165,170,-175,275,287.5,300,742.5,443.93,100.83
Male - Raw Open,-110,4.,Nam Ho Koh,1998,Unlimited Strength,MI,223,107.76,230,240,-250,170,177.5,182.5,250,-255,-255,672.5,401.44,108.09
Male - Raw Open,-110,5.,Jung Jeaeun,1998,,KOR,230,108.22,240,242.5,-255,130,140,-150,230,240,250,632.5,376.94,82.81
Male - Raw Open,-110,-,SU HAN LEE,1994,Hanam Powerlifting,KOR,252,103.18,282.5,-292.5,-292.5,-187.5,-187.5,-187.5,310,317.5,322.5,0,0.00,0.00
Male - Raw Open,-125,1.,yu seok jeong,1986,Team Atlas,KOR,212,121.96,292.5,295,307.5,195,205,212.5,260,270,280,800,457.00,121.72
Male - Raw Open,-125,2.,kyungse bae,1981,EZ Powerlifting,KOR,237,121.96,245,255,-260,157.5,162.5,-165,280,292.5,300,717.5,409.87,93.08
Male - Raw Open,-125,3.,Jongho Park,1993,,KOR,258,122.80,250,252.5,270,155,162.5,172.5,245,257.5,272.5,715,407.54,98.67
Male - Raw Open,-125,4.,Jeong Hun Kim,1993,Team Atlas,KOR,239,123.38,240,250,255,167.5,-175,175,250,260,270,700,398.38,100.00
Male - Raw Open,-125,5.,Tae yoon Lee,1993,Unlimited Strength,KOR,260,124.50,237.5,247.5,255,172.5,182.5,-190,220,230,245,682.5,387.30,104.08
Male - Raw Open,-125,6.,YoungJae Jeon,1998,DR.STRENGTH,KOR,211,113.52,200,-210,225,120,132.5,140,170,185,200,565,330.78,81.63
Male - Raw Open,-140,1.,Junhyuk Kim,1991,Team Atlas,KOR,122,133.36,245,262.5,-277.5,155,162.5,170,240,260,-270,692.5,384.83,95.73
Male - Raw Open,140+,1.,Seung Taek Jeong,1989,TRAINTRUE,KOR,121,151.60,250,-262.5,-267.5,120,130,-135,240,250,-257.5,630,337.83,71.83
Male - Raw Open,-67.5,1.,Seok jun Yu,1993,TRAINTRUE,KOR,150,66.70,192.5,202.5,208,110,117.5,120,222.5,240,-251,568,441.60,93.42
Male - Raw Open,-67.5,2.,Eunjin Kim,2001,,KOR,113,67.26,187.5,197.5,202.5,122.5,127.5,130,195,212.5,220,552.5,426.94,100.52
Male - Raw Open,-67.5,3.,Hwang Daeyeon,1994,,KOR,140,65.70,182.5,-192.5,195,115,120,125,215,225,-232.5,545,428.47,98.51
Male - Raw Open,-67.5,4.,Jun Ho KIM,2000,,KOR,137,66.50,190,-200,200,120,130,135,190,200,-205,535,416.86,105.35
Male - Raw Open,-67.5,5.,Cheonsu Kim,1995,TEAM ASGARD,KOR,112,66.88,-195,200,-205,-105,107.5,-115,220,-235,-235,527.5,409.30,83.51
Male - Raw Open,-67.5,6.,minsuk shin,1998,Errdaystrength,KOR,127,67.36,165,175,-182.5,132.5,137.5,141,195,207.5,-220,523.5,404.09,108.89
Male - Raw Open,-67.5,7.,Chan Jong Lee,1995,,KOR,151,66.74,177.5,185,197.5,97.5,102.5,-107.5,195,207.5,-210,507.5,394.39,79.76
Male - Raw Open,-67.5,8.,Dae Kwan Kim,1994,DR.STRENGTH,KOR,146,67.10,170,-177.5,-177.5,130,-135,-135,190,200,-210,500,387.04,100.71
