Male - Master 2,-100,1.,Frank Juszynski,1970,,MA,118,95.85,157.5,167.5,175,115,122.5,-130,202.5,212.5,220,517.5,324.62,75.90
Male - Open,-100,2.,Frank Juszynski,1970,,MA,118,95.85,157.5,167.5,175,115,122.5,-130,202.5,212.5,220,517.5,324.62,75.90
Male - Raw Guest Lifter,-56,-,Rishik Gowrishetti,2006,,CT,262,56.00,-130,-130,-132.5,-77.5,-80,-80,-187.5,187.5,202.5,0,0.00,0.00
Male - Raw Guest Lifter,-60,-,Joseph Song,2006,,CA,227,59.80,-160,-170,-175,80,85,-90,180,190,-200,0,0.00,72.72
Male - Raw Guest Lifter,-90,1.,Nicholas Corey,1988,,NJ,216,89.00,185,195,-200,102.5,107.5,110,197.5,210,-215,515,334.89,70.63
Male - Raw Guest Lifter,-100,1.,Chase Cameron,2002,Northeastern Powerlifting,ME,258,97.05,185,195,202.5,110,117.5,122.5,230,240,250,575,358.64,75.48
Male - Raw Guest Lifter,-100,2.,David Oduneye,2003,,MD,256,94.30,170,180,185,112.5,120,130,220,235,-250,550,347.63,81.13
Male - Raw Guest Lifter,-110,1.,Albert Lee,2000,,NY,223,106.35,202.5,205,215,142.5,-155,-155,245,250,-260,607.5,364.52,84.77
Male - Raw Guest Lifter,-82.5,1.,Platini Angelucci,2003,,CT,259,82.40,230,250,-265,160,-170,-170,260,275,-290,685,464.33,107.26
Male - Raw Guest Lifter,-82.5,2.,Dylan Stefan,2003,Cronin Strength,OH,225,78.85,197.5,207.5,215,117.5,125,130,240,252.5,265,610,424.26,89.57
Male - Raw Junior,-75,1.,Darath Khon,2000,Blueprint Strength,MA,230,73.20,192.5,205,215,115,122.5,-127.5,272.5,282.5,287.5,625,455.51,88.80
Male - Raw Junior,-75,2.,Kevin Sras,2001,Triumph Strength &amp; Performance,MA,248,72.60,202.5,212.5,217.5,135,142.5,145,232.5,247.5,-255,610,447.00,105.75
Male - Raw Junior,-75,3.,Kenneth Armijo,2000,Boston Barbell,MA,220,73.65,210,217.5,220,135,140,142.5,210,217.5,-222.5,580,421.02,102.84
Male - Raw Junior,-75,4.,Jesse Yang,2002,,MA,326,74.80,190,202.5,212.5,115,122.5,-127.5,225,235,240,575,413.22,87.45
Male - Raw Junior,-75,5.,Hector Martinez,2001,Howell Fitness,MA,233,74.60,210,-220,-227.5,122.5,127.5,-130,232.5,-245,,570,410.33,91.19
Male - Raw Junior,-75,6.,Daniel Chen,2001,,MA,264,73.50,190,200,202.5,102.5,110,117.5,230,237.5,-240,557.5,405.22,84.93
Male - Raw Junior,-75,7.,Henry Le,2003,Howell Fitness,MA,250,74.40,180,187.5,190,122.5,127.5,-132.5,207.5,217.5,-227.5,535,385.81,91.37
Male - Raw Junior,-90,1.,Alec Chen,2000,Blueprint Strength,MA,160,88.85,237.5,250,262.5,152.5,155,157.5,230,240,252.5,672.5,437.69,101.21
Male - Raw Junior,-90,2.,Zachary Fowler,2002,Northeastern Powerlifting,MA,119,89.10,235,250,260,120,127.5,-132.5,260,275,285,672.5,437.06,81.82
Male - Raw Junior,-90,3.,Brendan Witts,2002,Northeastern Powerlifting,MA,110,84.60,195,205,215,117.5,125,132.5,260,277.5,287.5,635,424.16,87.46
Male - Raw Junior,-90,4.,Aidan Chambers,2001,,MA,125,85.05,200,215,225,140,147.5,-152.5,230,242.5,-250,615,409.62,97.07
Male - Raw Junior,-90,5.,Damien Rivenburg,2000,,MA,141,85.60,205,215,225,130,135,137.5,225,237.5,250,612.5,406.53,90.16
Male - Raw Junior,-90,6.,Scott Yuen,2000,Triumph Strength &amp; Performance,MA,333,83.90,200,210,217.5,117.5,125,-130,220,230,-235,572.5,384.17,82.91
Male - Raw Junior,-90,7.,Duncan Michaud,2003,Northeastern Powerlifting,MA,115,87.80,177.5,185,190,110,112.5,115,230,237.5,242.5,547.5,358.53,74.37
Male - Raw Junior,-90,8.,Michael Bednar,2002,Northeastern Powerlifting,MA,128,87.65,170,177.5,182.5,125,130,-135,205,217.5,-222.5,530,347.38,84.15
Male - Raw Junior,-100,1.,Krishan Eskew,2001,,MA,218,96.10,185,190,200,112.5,120,122.5,230,247.5,257.5,580,363.39,75.80
Male - Raw Junior,-110,1.,Charlie Pepin-Woods,2002,Northeastern Powerlifting,MA,322,105.85,255,265,275,150,157.5,-162.5,270,285,-300,717.5,431.33,93.85
Male - Raw Junior,-110,2.,Josh DiPersio,2003,,MA,329,106.40,262.5,275,277.5,155,-162.5,-162.5,265,280,-287.5,712.5,427.44,92.19
Male - Raw Junior,-125,1.,Eric Pimentel,2002,Triumph Strength &amp; Performance,MA,331,123.70,225,237.5,245,137.5,142.5,145,252.5,270,-287.5,660,375.30,82.81
Male - Raw Junior,-67.5,1.,Nicholas Fiorito,2000,Northeastern Powerlifting,MA,332,65.30,190,202.5,207.5,107.5,112.5,115,210,220,230,552.5,436.35,91.10
Male - Raw Junior,-67.5,2.,Hamilton Portillo,2002,Howell Fitness,MA,321,66.85,165,175,-180,107.5,115,-117.5,187.5,200,-207.5,490,380.33,89.36
Male - Raw Junior,-67.5,-,Tyler North,2000,Team Cambridge Strength,MA,315,66.20,152.5,162.5,170,95,100,-105,-192.5,-205,-205,0,0.00,78.32
Male - Raw Junior,-82.5,1.,Alexander Manning,2001,Blueprint Strength,MA,312,80.55,207.5,217.5,230,147.5,155,160,257.5,272.5,287.5,677.5,465.29,108.77
Male - Raw Junior,-82.5,2.,Brian Elderd,2002,Boston Barbell,MA,229,79.40,240,252.5,-257.5,147.5,152.5,-157.5,265,-282.5,-282.5,670,464.06,104.62
Male - Raw Junior,-82.5,3.,Thomas Zuccarello,2003,Northeastern Powerlifting,MA,310,80.65,205,217.5,227.5,145,155,160,215,227.5,235,622.5,427.21,108.67
Male - Raw Junior,-82.5,4.,Eric Trueswell,2001,,MA,317,81.65,180,-187.5,190,145,-152.5,-157.5,207.5,217.5,222.5,557.5,379.88,97.74
Male - Raw Junior,-82.5,-,Robert Moore,2001,Boston Barbell,MA,252,82.10,235,247.5,-255,140,147.5,152.5,-227.5,-227.5,,0,0.00,102.46
Male - Raw Master 1,-100,1.,Brad Harris,1976,,MA,235,97.60,230,240,247.5,140,147.5,-152.5,242.5,252.5,260,655,407.50,90.67
Male - Raw Master 1,-110,1.,Anthony Semidey,1977,,MA,213,107.85,175,185,195,135,140,145,207.5,220,232.5,572.5,341.64,85.87
Male - Raw Master 1,-140,1.,Christopher Hart,1977,,MA,328,128.05,-155,155,165,92.5,95,97.5,167.5,182.5,192.5,455,255.95,55.30
Male - Raw Master 2,-90,1.,Scott Bendekgey,1971,Boston Barbell,MA,136,88.10,170,185,197.5,-117.5,117.5,120,202.5,215,222.5,540,352.99,77.46
Male - Raw Master 3,-100,1.,Mark Knowles,1963,,MA,226,93.30,177.5,192.5,-197.5,62.5,85,92.5,185,200,205,490,311.28,58.02
Male - Raw Open,-75,1.,James Zhao,1994,,MA,251,73.45,192.5,207.5,212.5,140,-147.5,147.5,250,267.5,-275,627.5,456.31,106.67
Male - Raw Open,-75,2.,Darath Khon,2000,Blueprint Strength,MA,230,73.20,192.5,205,215,115,122.5,-127.5,272.5,282.5,287.5,625,455.51,88.80
Male - Raw Open,-75,3.,Kevin Sras,2001,Triumph Strength &amp; Performance,MA,248,72.60,202.5,212.5,217.5,135,142.5,145,232.5,247.5,-255,610,447.00,105.75
Male - Raw Open,-75,4.,Brandon Garrick,1989,,MA,214,73.80,190,200,210,120,-130,-130,225,240,252.5,582.5,422.27,86.48
Male - Raw Open,-75,5.,Kenneth Armijo,2000,Boston Barbell,MA,220,73.65,210,217.5,220,135,140,142.5,210,217.5,-222.5,580,421.02,102.84
Male - Raw Open,-75,6.,Jesse Yang,2002,,MA,326,74.80,190,202.5,212.5,115,122.5,-127.5,225,235,240,575,413.22,87.45
Male - Raw Open,-75,7.,Hector Martinez,2001,Howell Fitness,MA,233,74.60,210,-220,-227.5,122.5,127.5,-130,232.5,-245,,570,410.33,91.19
Male - Raw Open,-75,8.,Daniel Chen,2001,,MA,264,73.50,190,200,202.5,102.5,110,117.5,230,237.5,-240,557.5,405.22,84.93
Male - Raw Open,-75,9.,Anthony Atwood,1994,,MA,224,74.20,192.5,-202.5,207.5,-122.5,127.5,130,212.5,-220,-230,550,397.31,93.33
Male - Raw Open,-75,10.,Henry Le,2003,Howell Fitness,MA,250,74.40,180,187.5,190,122.5,127.5,-132.5,207.5,217.5,-227.5,535,385.81,91.37
Male - Raw Open,-90,1.,Daniel Howell,1994,Howell Fitness,MA,244,89.00,285,302.5,-312.5,152.5,160,167.5,325,350,-365,820,533.23,107.55
Male - Raw Open,-90,2.,Alec Chen,2000,Blueprint Strength,MA,160,88.85,237.5,250,262.5,152.5,155,157.5,230,240,252.5,672.5,437.69,101.21
Male - Raw Open,-90,3.,Zachary Fowler,2002,Northeastern Powerlifting,MA,119,89.10,235,250,260,120,127.5,-132.5,260,275,285,672.5,437.06,81.82
Male - Raw Open,-90,4.,Brendan Witts,2002,Northeastern Powerlifting,MA,110,84.60,195,205,215,117.5,125,132.5,260,277.5,287.5,635,424.16,87.46
Male - Raw Open,-90,5.,Aidan Chambers,2001,,MA,125,85.05,200,215,225,140,147.5,-152.5,230,242.5,-250,615,409.62,97.07
Male - Raw Open,-90,6.,Damien Rivenburg,2000,,MA,141,85.60,205,215,225,130,135,137.5,225,237.5,250,612.5,406.53,90.16
Male - Raw Open,-90,7.,Matthew Cincotta,1990,,MA,126,88.80,190,205,212.5,127.5,137.5,140,202.5,217.5,230,582.5,379.22,89.99
Male - Raw Open,-90,8.,Scott Yuen,2000,Triumph Strength &amp; Performance,MA,333,83.90,200,210,217.5,117.5,125,-130,220,230,-235,572.5,384.17,82.91
Male - Raw Open,-90,9.,Duncan Michaud,2003,Northeastern Powerlifting,MA,115,87.80,177.5,185,190,110,112.5,115,230,237.5,242.5,547.5,358.53,74.37
Male - Raw Open,-90,10.,Scott Bendekgey,1971,Boston Barbell,MA,136,88.10,170,185,197.5,-117.5,117.5,120,202.5,215,222.5,540,352.99,77.46
Male - Raw Open,-90,11.,Michael Bednar,2002,Northeastern Powerlifting,MA,128,87.65,170,177.5,182.5,125,130,-135,205,217.5,-222.5,530,347.38,84.15
Male - Raw Open,-90,12.,Jordan Johnson,2007,,MA,157,86.45,110,112.5,-130,67.5,80,-85,140,155,165,357.5,236.03,52.17
Male - Raw Open,-100,1.,Noah Stern,1996,,MA,238,99.20,220,232.5,240,167.5,175,-182.5,245,262.5,270,685,423.11,106.86
Male - Raw Open,-100,2.,Brad Harris,1976,,MA,235,97.60,230,240,247.5,140,147.5,-152.5,242.5,252.5,260,655,407.50,90.67
Male - Raw Open,-100,3.,Keelan Donovan,2004,Northeastern Powerlifting,MA,239,98.55,227.5,235,-242.5,135,142.5,-147.5,230,240,245,622.5,385.62,87.24
Male - Raw Open,-100,4.,Krishan Eskew,2001,,MA,218,96.10,185,190,200,112.5,120,122.5,230,247.5,257.5,580,363.39,75.80
Male - Raw Open,-100,5.,Samson Yuwono,1991,,MA,221,93.30,195,205,-215,117.5,125,-132.5,195,205,215,545,346.22,78.40
Male - Raw Open,-100,6.,Nicholas Kelly,1998,,MA,253,96.70,190,200,205,107.5,120,122.5,205,-217.5,-217.5,532.5,332.68,75.61
Male - Raw Open,-100,7.,Mark Knowles,1963,,MA,226,93.30,177.5,192.5,-197.5,62.5,85,92.5,185,200,205,490,311.28,58.02
Male - Raw Open,-110,1.,Patrick Peter,1999,Northeastern University Powerlifting,MA,231,106.30,265,275,285,170,175,-182.5,270,-290,290,750,450.11,104.13
Male - Raw Open,-110,2.,Charlie Pepin-Woods,2002,Northeastern Powerlifting,MA,322,105.85,255,265,275,150,157.5,-162.5,270,285,-300,717.5,431.33,93.85
Male - Raw Open,-110,3.,Josh DiPersio,2003,,MA,329,106.40,262.5,275,277.5,155,-162.5,-162.5,265,280,-287.5,712.5,427.44,92.19
Male - Raw Open,-110,4.,paulo damasceno figueiredo,2008,Rx Powerlifting Club,MA,247,102.65,180,190,200,142.5,150,-160,225,235,240,590,359.14,90.38
Male - Raw Open,-110,5.,Anthony Semidey,1977,,MA,213,107.85,175,185,195,135,140,145,207.5,220,232.5,572.5,341.64,85.87
Male - Raw Open,-125,1.,Eric Pimentel,2002,Triumph Strength &amp; Performance,MA,331,123.70,225,237.5,245,137.5,142.5,145,252.5,270,-287.5,660,375.30,82.81
Male - Raw Open,-125,2.,Michael Perkins,1989,,MA,316,122.80,-202.5,-202.5,202.5,-132.5,-132.5,132.5,210,217.5,227.5,562.5,320.61,75.79
Male - Raw Open,-140,1.,victor keth,1993,,MA,215,133.60,295,-312.5,-330,190,197.5,-205,245,265,280,772.5,429.06,111.17
Male - Raw Open,-140,2.,Christopher Hart,1977,,MA,328,128.05,-155,155,165,92.5,95,97.5,167.5,182.5,192.5,455,255.95,55.30
Male - Raw Open,140+,1.,Justin Robinson,1984,Boston Barbell,MA,334,152.00,290,310,327.5,170,185,192.5,310,330,-350,850,455.48,106.32
Male - Raw Open,140+,2.,Zachary Gorra,1986,,MA,330,178.65,250,265,280,185,195,-212.5,230,245,-255,720,369.97,105.07
Male - Raw Open,140+,3.,Michael Khalil,1997,,MA,323,141.75,220,240,252.5,130,142.5,-150,225,245,267.5,662.5,361.81,79.49
Male - Raw Open,-67.5,1.,Euclides Barahona,1989,,MA,257,66.05,200,215,230,110,-120,122.5,205,220,-230,572.5,448.32,96.13
Male - Raw Open,-67.5,2.,Cardin Do,2006,,MA,245,65.00,205,217.5,-227.5,112.5,117.5,122.5,230,-245,-245,570,451.73,97.41
Male - Raw Open,-67.5,3.,Nicholas Fiorito,2000,Northeastern Powerlifting,MA,332,65.30,190,202.5,207.5,107.5,112.5,115,210,220,230,552.5,436.35,91.10
Male - Raw Open,-67.5,4.,Hamilton Portillo,2002,Howell Fitness,MA,321,66.85,165,175,-180,107.5,115,-117.5,187.5,200,-207.5,490,380.33,89.36
Male - Raw Open,-67.5,5.,William Naff,2006,,MA,320,66.40,-145,145,155,90,95,-97.5,187.5,195,205,455,354.92,74.22
Male - Raw Open,-67.5,6.,emmett letourneau,2005,,MA,327,66.20,145,-155,-155,95,-100,-100,165,-170,-170,405,316.62,74.40
